321	2013-08-13	356560	4493	471
321	2013-08-12	445984	8875	883
321	2013-08-11	12344	32	7
321	2013-08-10	96566	1844	156
321	2013-08-09	31716	523	18
321	2013-08-08	527241	7170	649
321	2013-08-07	191623	3507	222
321	2013-08-06	966721	10247	928
321	2013-08-05	811813	17698	1072
321	2013-08-04	629043	9121	327
321	2013-08-03	537423	2257	516
321	2013-08-02	817139	3023	842
321	2013-08-01	678039	7730	1085
321	2013-07-31	888246	6484	862
321	2013-07-30	917405	17981	716
321	2013-07-29	120708	1654	98
321	2013-07-28	355475	6932	277
321	2013-07-27	286456	2062	412
321	2013-07-26	288919	6818	344
321	2013-07-25	989212	20576	1919
321	2013-07-24	208935	3740	378
321	2013-07-23	899468	6026	684
321	2013-07-22	947361	10137	1468
321	2013-07-21	865499	19906	433
321	2013-07-20	663858	4514	538
321	2013-07-19	400736	8496	665
321	2013-07-18	765207	5892	1301
321	2013-07-17	45513	883	51
321	2013-07-16	434851	3957	448
321	2013-07-15	482404	6947	347
321	2013-07-14	895709	19437	1120
321	2013-07-13	760592	10420	1506
321	2013-07-12	689333	4619	731
321	2013-07-11	19067	111	32
321	2013-07-10	381021	5906	499
321	2013-07-09	326060	7891	496
321	2013-07-08	254556	815	163
321	2013-07-07	561290	4490	421
321	2013-07-06	98609	1726	81
321	2013-07-05	162984	1141	150
321	2013-07-04	388056	6713	745
321	2013-07-03	807376	15179	630
321	2013-07-02	297546	5653	423
321	2013-07-01	690450	6283	746
321	2013-06-30	328525	4369	499
322	2013-09-30	765404	18599	987
322	2013-09-29	433420	2947	706
322	2013-09-28	114204	719	148
322	2013-09-27	799495	15510	1247
322	2013-09-26	662834	4839	1167
322	2013-09-25	807065	17271	573
322	2013-09-24	520822	5729	333
322	2013-09-23	666390	9063	440
322	2013-09-22	341713	3520	311
322	2013-09-21	740675	9851	385
322	2013-09-20	346812	1249	513
322	2013-09-19	976232	10836	1425
322	2013-09-18	118077	1795	98
322	2013-09-17	471394	7684	872
322	2013-09-16	407275	1629	538
322	2013-09-15	546776	13068	372
322	2013-09-14	203591	2850	185
322	2013-09-13	986621	24567	858
322	2013-09-12	696753	2578	794
322	2013-09-11	242306	1551	296
322	2013-09-10	454024	4858	554
322	2013-09-09	949292	7689	1557
322	2013-09-08	849423	4927	501
322	2013-09-07	326890	4282	412
322	2013-09-06	772923	12212	1167
322	2013-09-05	831779	18965	1497
322	2013-09-04	391855	6544	259
322	2013-09-03	984583	17329	1142
322	2013-09-02	788969	18620	679
322	2013-09-01	483867	1790	731
322	2013-08-31	105837	646	182
322	2013-08-30	573565	2696	740
322	2013-08-29	909014	20907	1482
322	2013-08-28	370684	8452	211
322	2013-08-27	913291	7580	822
322	2013-08-26	214173	557	188
322	2013-08-25	873103	16851	716
322	2013-08-24	500541	12013	806
322	2013-08-23	809536	11334	1498
322	2013-08-22	191361	1531	170
322	2013-08-21	353452	3252	463
322	2013-08-20	699432	13079	860
322	2013-08-19	529077	1481	899
322	2013-08-18	298384	6505	510
322	2013-08-17	348021	5394	219
322	2013-08-16	916594	10174	1751
322	2013-08-15	778334	13387	1424
322	2013-08-14	199855	2198	312
322	2013-08-13	332249	5117	608
322	2013-08-12	23274	372	22
322	2013-08-11	84750	1492	90
322	2013-08-10	997773	23747	1726
322	2013-08-09	553297	1771	847
322	2013-08-08	757620	11061	1462
322	2013-08-07	120380	1661	110
322	2013-08-06	501872	11543	432
322	2013-08-05	171242	2654	187
322	2013-08-04	221904	3772	169
322	2013-08-03	321523	3569	392
322	2013-08-02	60320	700	95
322	2013-08-01	164884	445	270
322	2013-07-31	202432	1538	306
322	2013-07-30	56419	1377	42
322	2013-07-29	235494	2732	283
322	2013-07-28	123664	680	232
322	2013-07-27	733657	15554	1122
322	2013-07-26	933831	6537	1541
322	2013-07-25	523765	8066	409
322	2013-07-24	786961	16841	1472
322	2013-07-23	118399	1658	206
322	2013-07-22	403566	8878	291
322	2013-07-21	240893	5179	373
322	2013-07-20	392734	5734	538
323	2013-09-30	622539	3050	859
323	2013-09-29	256148	5968	341
323	2013-09-28	248599	5096	127
323	2013-09-27	561410	6793	982
323	2013-09-26	818593	8759	1228
323	2013-09-25	742948	4458	468
323	2013-09-24	481393	5295	645
323	2013-09-23	491447	10959	614
323	2013-09-22	986301	4241	1381
323	2013-09-21	2784	17	3
323	2013-09-20	954424	11453	754
323	2013-09-19	847739	2543	1187
323	2013-09-18	391242	3286	587
323	2013-09-17	421869	8226	354
323	2013-09-16	131328	2653	109
323	2013-09-15	664129	12419	1069
323	2013-09-14	801649	8097	1475
323	2013-09-13	496246	4615	288
323	2013-09-12	726212	5882	1416
323	2013-09-11	275775	4219	237
323	2013-09-10	833142	19079	1416
323	2013-09-09	658129	2040	480
323	2013-09-08	812723	8940	910
323	2013-09-07	99633	578	69
323	2013-09-06	487570	1414	761
323	2013-09-05	324489	6392	373
323	2013-09-04	13173	151	19
323	2013-09-03	968653	21310	1879
323	2013-09-02	769837	15089	447
323	2013-09-01	784489	5727	643
323	2013-08-31	594894	9935	363
323	2013-08-30	778653	5451	1082
323	2013-08-29	221499	2060	193
323	2013-08-28	63058	1129	88
323	2013-08-27	85510	641	90
324	2013-09-30	127839	1764	152
324	2013-09-29	909813	17377	464
324	2013-09-28	502905	5532	332
324	2013-09-27	819064	6634	909
324	2013-09-26	18987	281	12
324	2013-09-25	180071	756	167
324	2013-09-24	767751	12514	1182
324	2013-09-23	446026	11151	687
324	2013-09-22	355184	3765	511
325	2013-09-30	977275	13291	1808
325	2013-09-29	185912	1171	257
325	2013-09-28	541397	1678	1077
325	2013-09-27	295020	2301	292
325	2013-09-26	591330	10703	580
325	2013-09-25	601857	1866	740
325	2013-09-24	275777	6150	427
325	2013-09-23	554442	12974	887
325	2013-09-22	419952	7013	286
325	2013-09-21	802058	14758	1115
325	2013-09-20	737313	11502	1003
325	2013-09-19	817694	18725	1308
325	2013-09-18	599748	2219	636
325	2013-09-17	86080	1885	141
325	2013-09-16	738085	9447	1432
325	2013-09-15	385567	6940	671
325	2013-09-14	320873	7669	359
325	2013-09-13	655105	1703	786
325	2013-09-12	587292	1997	670
325	2013-09-11	949457	5697	1633
325	2013-09-10	214195	1435	349
325	2013-09-09	49558	694	74
325	2013-09-08	971857	16036	603
325	2013-09-07	311634	7136	231
325	2013-09-06	852135	13123	1398
325	2013-09-05	580067	4351	1073
325	2013-09-04	264252	2590	359
325	2013-09-03	481813	5396	795
325	2013-09-02	574889	8106	1150
325	2013-09-01	26041	451	29
325	2013-08-31	280088	3809	288
325	2013-08-30	396673	5633	329
325	2013-08-29	92587	2278	152
325	2013-08-28	201492	3486	355
325	2013-08-27	980117	11565	1490
325	2013-08-26	798713	9904	583
325	2013-08-25	956087	5641	1912
325	2013-08-24	812638	9508	1601
325	2013-08-23	902401	9024	1381
325	2013-08-22	853612	19633	1127
325	2013-08-21	888344	8262	1270
325	2013-08-20	959637	12283	1276
325	2013-08-19	871227	6796	958
325	2013-08-18	677400	10229	379
325	2013-08-17	713842	2427	1014
325	2013-08-16	451731	7183	646
325	2013-08-15	930988	8658	1378
325	2013-08-14	212328	1486	340
325	2013-08-13	505016	5252	394
325	2013-08-12	808520	15604	897
325	2013-08-11	981124	20309	1001
325	2013-08-10	365707	4132	344
325	2013-08-09	434817	10001	613
325	2013-08-08	503263	3774	433
325	2013-08-07	528883	12006	439
325	2013-08-06	94970	2270	168
325	2013-08-05	299299	958	177
325	2013-08-04	778481	10198	1308
325	2013-08-03	275130	1541	311
325	2013-08-02	530476	9814	838
325	2013-08-01	617761	6054	1100
325	2013-07-31	551644	2482	734
325	2013-07-30	986404	19629	1716
325	2013-07-29	723772	12594	1100
325	2013-07-28	696012	13433	480
325	2013-07-27	215042	4989	183
325	2013-07-26	55704	958	38
325	2013-07-25	362362	7863	482
325	2013-07-24	177806	2063	116
325	2013-07-23	495833	8578	853
325	2013-07-22	430545	7190	581
325	2013-07-21	295336	2363	224
325	2013-07-20	990969	9315	1189
325	2013-07-19	226732	4149	351
325	2013-07-18	352163	7431	637
325	2013-07-17	678587	8075	1045
325	2013-07-16	823404	16797	1136
325	2013-07-15	452215	5155	773
325	2013-07-14	27537	295	15
325	2013-07-13	610053	4453	592
325	2013-07-12	522741	10507	894
325	2013-07-11	480002	6624	259
325	2013-07-10	330408	7533	436
325	2013-07-09	320615	2533	577
325	2013-07-08	37133	468	44
325	2013-07-07	847056	7115	898
325	2013-07-06	629812	7369	498
325	2013-07-05	623647	8731	1098
325	2013-07-04	291751	4989	540
325	2013-07-03	151134	3537	213
325	2013-07-02	828296	4887	1027
325	2013-07-01	391947	4115	368
325	2013-06-30	807162	15740	1517
325	2013-06-29	20915	188	27
325	2013-06-28	699720	13225	1287
325	2013-06-27	237963	4521	286
326	2013-09-30	55992	773	50
326	2013-09-29	858543	13050	1563
326	2013-09-28	319707	6522	313
326	2013-09-27	85985	1857	171
326	2013-09-26	575007	12880	380
326	2013-09-25	613420	9508	620
326	2013-09-24	944443	16056	1218
326	2013-09-23	549537	8023	572
326	2013-09-22	38040	635	22
326	2013-09-21	193620	4550	259
326	2013-09-20	725940	16261	1292
326	2013-09-19	730939	15788	1023
326	2013-09-18	727240	13381	487
326	2013-09-17	285531	3683	286
326	2013-09-16	105754	2305	127
326	2013-09-15	392255	8277	349
326	2013-09-14	457408	4391	453
326	2013-09-13	244779	5508	181
326	2013-09-12	771374	2237	1296
326	2013-09-11	863603	9500	1485
326	2013-09-10	86979	2035	165
326	2013-09-09	388778	3266	544
326	2013-09-08	121808	487	88
326	2013-09-07	897595	10502	1723
326	2013-09-06	724932	6234	362
326	2013-09-05	160404	1011	308
326	2013-09-04	188688	3547	217
326	2013-09-03	103348	816	152
326	2013-09-02	169528	2611	227
326	2013-09-01	839615	5206	479
326	2013-08-31	235607	1649	285
326	2013-08-30	613304	7298	754
326	2013-08-29	691084	9399	663
326	2013-08-28	664617	5383	1117
326	2013-08-27	971450	7189	1807
326	2013-08-26	459710	6850	414
326	2013-08-25	123363	2615	96
326	2013-08-24	993284	7847	1877
327	2013-09-30	344527	6305	358
327	2013-09-29	145573	3188	275
327	2013-09-28	997154	20940	967
327	2013-09-27	440135	1981	643
327	2013-09-26	879810	8710	853
327	2013-09-25	674506	7420	890
327	2013-09-24	57954	1281	70
327	2013-09-23	427227	6494	688
327	2013-09-22	508965	5242	830
327	2013-09-21	203291	1728	315
327	2013-09-20	782779	14716	1566
327	2013-09-19	723900	14333	825
327	2013-09-18	198373	1964	147
327	2013-09-17	42299	203	41
327	2013-09-16	243853	2219	415
327	2013-09-15	407256	2810	436
327	2013-09-14	52778	1188	87
327	2013-09-13	809180	16103	1319
327	2013-09-12	48681	594	52
327	2013-09-11	122453	1004	99
327	2013-09-10	660253	11753	654
327	2013-09-09	448138	9859	816
327	2013-09-08	916483	20529	1650
327	2013-09-07	846037	11421	1320
327	2013-09-06	751375	12849	549
327	2013-09-05	262194	2098	176
327	2013-09-04	154249	833	162
327	2013-09-03	42618	1002	50
327	2013-09-02	427704	9110	633
327	2013-09-01	583230	3208	292
327	2013-08-31	727282	2473	785
327	2013-08-30	245824	1401	275
327	2013-08-29	97943	1381	159
327	2013-08-28	336673	4680	640
327	2013-08-27	697896	5164	621
327	2013-08-26	773258	18172	1137
327	2013-08-25	379882	5280	338
327	2013-08-24	428873	1158	558
327	2013-08-23	147862	3504	272
327	2013-08-22	889214	6847	1663
327	2013-08-21	334971	4757	288
327	2013-08-20	752526	8052	1279
327	2013-08-19	18743	375	28
327	2013-08-18	36038	667	48
327	2013-08-17	923354	17174	1145
328	2013-09-30	109423	2090	205
328	2013-09-29	102796	1902	91
328	2013-09-28	728403	2404	1348
328	2013-09-27	576694	13552	911
328	2013-09-26	499958	4300	285
328	2013-09-25	764801	16826	1331
328	2013-09-24	564070	9928	677
328	2013-09-23	535076	8722	369
328	2013-09-22	346949	1180	437
328	2013-09-21	753071	14835	1167
328	2013-09-20	800916	12654	993
328	2013-09-19	524389	3776	661
328	2013-09-18	483191	7248	416
328	2013-09-17	419782	1679	785
328	2013-09-16	736152	8098	442
328	2013-09-15	989295	6925	1860
328	2013-09-14	246665	2960	414
328	2013-09-13	187469	2512	229
328	2013-09-12	75286	1837	79
328	2013-09-11	183332	4052	264
328	2013-09-10	428225	9421	805
328	2013-09-09	931356	19652	1630
328	2013-09-08	202235	4631	386
328	2013-09-07	106630	2325	138
328	2013-09-06	276638	2628	285
328	2013-09-05	796502	16965	940
328	2013-09-04	806601	16858	976
328	2013-09-03	689979	3174	1028
328	2013-09-02	959795	14781	1872
328	2013-09-01	394958	8097	529
328	2013-08-31	701445	9610	1185
328	2013-08-30	351856	3378	260
328	2013-08-29	630262	8887	397
328	2013-08-28	348642	5160	331
328	2013-08-27	363583	7235	258
328	2013-08-26	865503	17829	649
328	2013-08-25	372605	2087	589
328	2013-08-24	936043	8144	983
328	2013-08-23	772499	4558	904
328	2013-08-22	469978	7614	766
328	2013-08-21	121334	2621	157
328	2013-08-20	390546	8241	562
328	2013-08-19	595573	11852	1018
328	2013-08-18	572029	14072	532
328	2013-08-17	117429	294	184
328	2013-08-16	277924	1167	428
328	2013-08-15	230433	1267	175
328	2013-08-14	743455	17397	1264
328	2013-08-13	773079	7653	773
328	2013-08-12	153214	3692	288
328	2013-08-11	730381	13731	592
328	2013-08-10	704899	9657	613
328	2013-08-09	499052	12027	908
328	2013-08-08	36192	554	63
328	2013-08-07	703282	1758	1378
328	2013-08-06	929808	18410	902
328	2013-08-05	95346	1630	172
328	2013-08-04	606277	12247	1213
328	2013-08-03	509709	3619	744
328	2013-08-02	703442	15827	387
328	2013-08-01	845352	19528	1665
328	2013-07-31	479495	9926	345
328	2013-07-30	809051	4126	1173
328	2013-07-29	882898	20925	1024
328	2013-07-28	587332	5521	493
328	2013-07-27	92519	694	120
328	2013-07-26	431361	2718	746
328	2013-07-25	55447	1203	55
328	2013-07-24	766507	7358	1288
328	2013-07-23	123639	2906	141
328	2013-07-22	45722	174	69
328	2013-07-21	999336	4997	1859
328	2013-07-20	421548	2319	704
328	2013-07-19	357820	3399	240
328	2013-07-18	479880	11277	907
328	2013-07-17	786903	6610	905
328	2013-07-16	578048	4278	983
328	2013-07-15	148987	1132	216
328	2013-07-14	286487	2693	195
328	2013-07-13	419220	1300	759
328	2013-07-12	163861	2818	169
328	2013-07-11	963311	12619	925
328	2013-07-10	404264	3153	796
328	2013-07-09	496127	5854	804
328	2013-07-08	633120	9307	1057
328	2013-07-07	772182	9035	1521
328	2013-07-06	716167	3366	730
328	2013-07-05	130338	965	257
328	2013-07-04	869747	8610	1505
328	2013-07-03	802124	4251	730
329	2013-09-30	686121	12625	425
329	2013-09-29	117998	448	151
329	2013-09-28	161604	3539	317
329	2013-09-27	78442	1867	108
329	2013-09-26	276699	3182	462
329	2013-09-25	528773	1956	492
329	2013-09-24	312266	5590	506
329	2013-09-23	824895	14683	759
329	2013-09-22	387742	4188	760
329	2013-09-21	430319	5766	435
329	2013-09-20	347752	3269	636
329	2013-09-19	255167	3343	270
329	2013-09-18	872036	5232	1238
329	2013-09-17	213129	4838	198
329	2013-09-16	578662	1910	729
329	2013-09-15	719247	14601	1352
329	2013-09-14	160157	3588	227
329	2013-09-13	370180	8884	285
329	2013-09-12	262096	1022	186
329	2013-09-11	536275	7615	306
329	2013-09-10	674144	11730	1160
329	2013-09-09	555716	2612	622
329	2013-09-08	139558	3238	183
329	2013-09-07	711044	9030	1387
329	2013-09-06	336398	5214	400
329	2013-09-05	531162	9030	606
329	2013-09-04	710342	10868	682
329	2013-09-03	87150	924	129
329	2013-09-02	19467	251	29
329	2013-09-01	564343	2145	886
329	2013-08-31	980986	7848	1315
329	2013-08-30	700003	10080	945
329	2013-08-29	107026	321	173
329	2013-08-28	668984	4148	769
329	2013-08-27	736131	14134	1060
329	2013-08-26	101616	894	140
329	2013-08-25	744919	5736	1155
330	2013-09-30	104370	1503	113
330	2013-09-29	849584	6372	807
330	2013-09-28	22996	175	41
330	2013-09-27	245695	2015	373
330	2013-09-26	347788	5391	303
330	2013-09-25	354435	2942	574
330	2013-09-24	876868	8506	1131
330	2013-09-23	213397	3521	222
330	2013-09-22	517197	12878	352
330	2013-09-21	166244	1480	150
330	2013-09-20	627808	10610	954
330	2013-09-19	673563	5591	808
330	2013-09-18	327742	5604	505
330	2013-09-17	556010	4392	639
330	2013-09-16	370937	5935	549
330	2013-09-15	60582	1030	82
330	2013-09-14	890222	16024	739
330	2013-09-13	428196	3126	411
330	2013-09-12	560779	7178	505
330	2013-09-11	363851	5094	349
330	2013-09-10	953470	6865	1859
330	2013-09-09	488220	10448	732
330	2013-09-08	362692	6021	602
330	2013-09-07	698158	6563	482
330	2013-09-06	673165	11780	1124
330	2013-09-05	300560	5049	210
330	2013-09-04	242911	4178	462
330	2013-09-03	466195	8764	760
330	2013-09-02	909934	4095	1565
330	2013-09-01	310586	5901	522
331	2013-09-30	923958	5913	1053
331	2013-09-29	896506	2421	520
332	2013-09-30	286219	2433	352
332	2013-09-29	504196	1361	887
332	2013-09-28	103994	2381	178
332	2013-09-27	237509	2256	254
332	2013-09-26	433767	3687	690
332	2013-09-25	220888	2341	241
332	2013-09-24	790261	3003	522
332	2013-09-23	842756	16939	506
332	2013-09-22	357616	7188	365
332	2013-09-21	425386	4892	289
332	2013-09-20	446500	3483	764
332	2013-09-19	115070	1312	160
332	2013-09-18	434796	4000	365
332	2013-09-17	288408	3230	297
332	2013-09-16	796719	14819	1410
332	2013-09-15	656767	10049	604
332	2013-09-14	819509	6228	1164
332	2013-09-13	840491	16053	1420
332	2013-09-12	961828	21160	1279
332	2013-09-11	125958	1675	214
332	2013-09-10	865366	7529	1151
332	2013-09-09	434861	4696	865
332	2013-09-08	363790	5311	386
332	2013-09-07	774795	16193	1433
332	2013-09-06	148506	2138	98
332	2013-09-05	522298	11020	418
332	2013-09-04	38609	259	53
332	2013-09-03	6679	21	6
332	2013-09-02	418575	4437	385
332	2013-09-01	444049	6794	320
332	2013-08-31	397287	5403	596
332	2013-08-30	387906	1203	202
332	2013-08-29	320574	5322	420
332	2013-08-28	439603	10155	382
332	2013-08-27	992771	5262	893
332	2013-08-26	606689	11345	752
332	2013-08-25	627342	3764	834
332	2013-08-24	745810	13350	1149
332	2013-08-23	47374	204	88
332	2013-08-22	117539	364	217
332	2013-08-21	807461	8478	1453
332	2013-08-20	784767	14047	808
332	2013-08-19	416706	9501	583
332	2013-08-18	262139	4902	477
332	2013-08-17	149415	374	200
332	2013-08-16	545345	3381	780
332	2013-08-15	353795	2866	647
332	2013-08-14	520471	1301	271
332	2013-08-13	456582	4109	352
332	2013-08-12	376165	3611	745
332	2013-08-11	459013	5325	418
332	2013-08-10	869519	13217	1243
332	2013-08-09	145801	3135	128
332	2013-08-08	586829	8802	346
332	2013-08-07	337124	1247	533
332	2013-08-06	980197	22152	1117
333	2013-09-30	619923	6261	316
333	2013-09-29	179453	1525	305
333	2013-09-28	853360	8875	811
333	2013-09-27	779051	13088	989
333	2013-09-26	151776	2504	184
333	2013-09-25	51898	638	41
333	2013-09-24	857557	16551	1381
333	2013-09-23	747958	11743	703
333	2013-09-22	923886	8685	647
333	2013-09-21	572538	13455	578
333	2013-09-20	284170	4802	517
333	2013-09-19	274476	3102	368
333	2013-09-18	13884	46	17
333	2013-09-17	474258	8252	820
333	2013-09-16	407334	6110	587
333	2013-09-15	141777	3318	181
333	2013-09-14	230837	3993	173
333	2013-09-13	588989	8246	495
333	2013-09-12	149509	733	286
333	2013-09-11	499965	6850	890
333	2013-09-10	532784	5168	730
333	2013-09-09	984036	11316	994
333	2013-09-08	955958	23230	1262
333	2013-09-07	891170	3565	659
333	2013-09-06	726610	7266	1373
333	2013-09-05	842626	4971	657
333	2013-09-04	263744	1398	295
333	2013-09-03	621330	5281	565
333	2013-09-02	587379	12805	435
333	2013-09-01	257238	3550	502
333	2013-08-31	466354	6529	448
333	2013-08-30	579277	7646	707
333	2013-08-29	806734	9358	1154
333	2013-08-28	559569	11639	817
333	2013-08-27	935383	3554	1291
333	2013-08-26	323975	7127	509
333	2013-08-25	721770	16023	881
333	2013-08-24	371996	4650	294
333	2013-08-23	954996	13179	754
333	2013-08-22	977468	17301	1720
333	2013-08-21	80317	1036	92
333	2013-08-20	271888	1115	324
333	2013-08-19	132670	478	219
333	2013-08-18	914800	12075	961
333	2013-08-17	346793	7525	492
333	2013-08-16	296318	6134	397
333	2013-08-15	310919	6063	522
333	2013-08-14	428417	7112	257
333	2013-08-13	87388	1215	63
333	2013-08-12	581205	9474	785
333	2013-08-11	662038	6554	497
333	2013-08-10	805340	11758	660
333	2013-08-09	389286	8253	705
333	2013-08-08	636768	7705	1216
333	2013-08-07	181075	3404	154
333	2013-08-06	348246	3274	233
333	2013-08-05	814812	6926	1385
333	2013-08-04	878666	9314	580
333	2013-08-03	691989	6090	464
333	2013-08-02	818930	8107	1212
333	2013-08-01	159933	2271	294
333	2013-07-31	948447	20107	1536
333	2013-07-30	553239	13610	891
333	2013-07-29	289122	6303	289
333	2013-07-28	124087	670	155
333	2013-07-27	493490	7995	651
333	2013-07-26	890252	15490	1362
333	2013-07-25	991947	9919	1865
333	2013-07-24	852655	17735	1646
333	2013-07-23	641953	11619	1220
333	2013-07-22	673429	11852	431
334	2013-09-30	176275	1216	152
334	2013-09-29	927603	18552	1651
334	2013-09-28	1995	10	3
334	2013-09-27	146274	2487	259
334	2013-09-26	513887	6372	473
334	2013-09-25	346009	6263	401
334	2013-09-24	497084	2237	651
334	2013-09-23	400783	7054	761
334	2013-09-22	624058	5117	349
334	2013-09-21	955511	8313	1691
334	2013-09-20	163986	1558	95
334	2013-09-19	926204	18802	519
334	2013-09-18	391580	8576	662
334	2013-09-17	945929	9459	861
334	2013-09-16	201768	2784	355
334	2013-09-15	42241	296	79
334	2013-09-14	520095	1924	504
334	2013-09-13	666982	9204	620
334	2013-09-12	988235	4744	1571
334	2013-09-11	328519	6176	348
334	2013-09-10	959749	19771	624
334	2013-09-09	731990	15738	637
334	2013-09-08	244436	1467	411
334	2013-09-07	280009	2100	235
334	2013-09-06	95513	1433	53
334	2013-09-05	80703	468	47
334	2013-09-04	660009	7788	878
334	2013-09-03	599609	8155	348
334	2013-09-02	783619	3526	729
334	2013-09-01	17110	370	31
334	2013-08-31	807665	8238	1583
334	2013-08-30	301114	7076	292
334	2013-08-29	64876	188	110
334	2013-08-28	11918	88	11
334	2013-08-27	407383	8799	297
334	2013-08-26	798988	14781	711
334	2013-08-25	676070	8924	642
334	2013-08-24	467584	11128	411
334	2013-08-23	641611	13859	629
334	2013-08-22	105744	1343	162
334	2013-08-21	745520	15134	783
334	2013-08-20	783286	14256	619
334	2013-08-19	154414	2903	273
334	2013-08-18	170360	3986	164
334	2013-08-17	615134	2461	818
334	2013-08-16	18485	65	36
334	2013-08-15	480249	6003	394
334	2013-08-14	700868	11704	392
334	2013-08-13	408003	1469	449
334	2013-08-12	765260	9183	880
334	2013-08-11	139379	2523	262
334	2013-08-10	427606	7911	646
334	2013-08-09	101643	2246	182
335	2013-09-30	424541	9722	514
335	2013-09-29	265936	1702	149
335	2013-09-28	587271	8339	687
335	2013-09-27	363521	7307	574
335	2013-09-26	701506	15153	526
335	2013-09-25	582792	5362	932
335	2013-09-24	962526	18769	818
335	2013-09-23	746561	6868	1329
335	2013-09-22	58987	1374	77
335	2013-09-21	706300	6639	1300
335	2013-09-20	701560	9752	414
335	2013-09-19	487393	6970	463
335	2013-09-18	47479	418	46
335	2013-09-17	657894	9539	1112
335	2013-09-16	242850	729	379
335	2013-09-15	894995	14320	618
335	2013-09-14	501921	7127	417
335	2013-09-13	812586	7232	439
335	2013-09-12	988229	21247	553
335	2013-09-11	174395	1552	187
335	2013-09-10	502298	4772	919
336	2013-09-30	961916	9619	1212
336	2013-09-29	493290	12234	908
336	2013-09-28	249411	3118	242
336	2013-09-27	733623	16947	1277
336	2013-09-26	459662	4413	722
336	2013-09-25	149190	1507	222
336	2013-09-24	40252	813	79
336	2013-09-23	818771	2702	1539
336	2013-09-22	949682	22887	1557
336	2013-09-21	80183	2005	101
336	2013-09-20	302550	3237	315
336	2013-09-19	443944	2752	550
336	2013-09-18	130931	733	219
336	2013-09-17	707398	16482	1125
336	2013-09-16	34649	537	48
336	2013-09-15	178141	3955	314
336	2013-09-14	886412	21894	629
336	2013-09-13	296548	5338	222
336	2013-09-12	157058	3644	298
336	2013-09-11	615481	10402	1188
336	2013-09-10	580355	6326	1027
336	2013-09-09	685307	7059	377
336	2013-09-08	815358	9621	424
336	2013-09-07	15865	130	16
336	2013-09-06	139178	1406	271
336	2013-09-05	985716	17644	1843
336	2013-09-04	179980	2538	198
336	2013-09-03	564226	10438	305
336	2013-09-02	60677	722	89
336	2013-09-01	306368	1379	444
336	2013-08-31	672625	13722	955
336	2013-08-30	887215	14639	1171
336	2013-08-29	572954	14095	344
337	2013-09-30	594759	13798	1130
337	2013-09-29	560622	8409	516
337	2013-09-28	898592	19859	737
337	2013-09-27	763990	11995	428
337	2013-09-26	109611	1030	149
337	2013-09-25	282335	4800	559
337	2013-09-24	536380	11318	595
337	2013-09-23	419090	1299	386
337	2013-09-22	633423	10198	437
337	2013-09-21	615057	10025	1212
337	2013-09-20	540151	10695	475
337	2013-09-19	101593	1148	92
337	2013-09-18	762792	12510	892
337	2013-09-17	171921	2716	115
337	2013-09-16	374534	1648	693
337	2013-09-15	283921	1448	375
337	2013-09-14	498443	10218	653
337	2013-09-13	167045	3642	159
337	2013-09-12	922524	6458	1236
337	2013-09-11	646357	9501	1260
337	2013-09-10	259594	1428	161
337	2013-09-09	18530	230	30
337	2013-09-08	528572	2061	655
337	2013-09-07	403372	3146	613
337	2013-09-06	620794	10305	1130
337	2013-09-05	252846	5335	329
337	2013-09-04	531094	7064	844
337	2013-09-03	359275	6000	219
337	2013-09-02	770681	13102	694
337	2013-09-01	87250	1536	168
337	2013-08-31	620840	6953	1242
337	2013-08-30	994920	19301	1084
337	2013-08-29	983627	3836	1151
337	2013-08-28	81632	318	78
337	2013-08-27	507033	11865	882
337	2013-08-26	532473	11661	958
337	2013-08-25	234234	1101	122
337	2013-08-24	583632	4436	595
337	2013-08-23	319994	7744	557
337	2013-08-22	497726	10801	796
337	2013-08-21	913196	8675	1735
337	2013-08-20	121711	1035	234
337	2013-08-19	570735	4223	1010
337	2013-08-18	442551	2788	673
337	2013-08-17	439406	2197	290
337	2013-08-16	781561	15319	1250
337	2013-08-15	734605	8889	1337
337	2013-08-14	961643	19425	1106
337	2013-08-13	176946	2336	350
337	2013-08-12	436858	5635	367
337	2013-08-11	379835	5698	399
337	2013-08-10	249268	2144	341
337	2013-08-09	141046	2623	116
337	2013-08-08	382188	9402	283
337	2013-08-07	934221	23169	972
337	2013-08-06	423730	4449	513
337	2013-08-05	732522	2344	396
337	2013-08-04	846634	8805	1439
337	2013-08-03	589985	8968	330
337	2013-08-02	422566	2873	566
337	2013-08-01	447331	6352	895
337	2013-07-31	6496	50	11
337	2013-07-30	272880	1992	516
337	2013-07-29	448784	2603	673
337	2013-07-28	997076	21337	698
337	2013-07-27	718317	9266	1264
337	2013-07-26	842121	15916	1145
337	2013-07-25	15241	328	25
337	2013-07-24	657254	2892	861
337	2013-07-23	857207	2657	1123
337	2013-07-22	110538	1570	74
337	2013-07-21	764293	18572	405
337	2013-07-20	77124	964	151
337	2013-07-19	509514	8916	346
337	2013-07-18	449930	10618	607
337	2013-07-17	957138	20674	1263
338	2013-09-30	481867	4481	284
338	2013-09-29	209188	648	276
338	2013-09-28	354631	5710	582
338	2013-09-27	879218	10990	1521
338	2013-09-26	981166	18152	1344
338	2013-09-25	651919	11148	900
338	2013-09-24	750793	8859	788
